0.095,113
0.075,112
0.375,563
0.0625,70
0.3125,392
0.0625,65
0.3125,427
0.0625,75
0.3125,332
0.05,54
0.25,248
0.055,63
0.275,276
0.055,67
0.275,211
0.0575,24
0.115,49
0.0575,49
0.2875,151
0.345,164
0.4025,226
0.2875,314
0.06,25
0.12,53
0.06,64
0.3,150
0.36,190
0.42,253
0.3,287
0.06,25
0.12,53
0.06,71
0.3,156
0.36,203
0.36,213
0.3,333
0.065,27
0.13,58
0.065,70
0.325,176
0.39,223
0.455,275
0.325,439
0.07,28
0.14,62
0.07,84
0.35,187
0.42,267
0.49,331
0.49,357
0.49,377
0.49,395
0.35,505
